policy_state,policy_deductible,policy_annual_premium,insured_age,insured_sex,insured_education_level,insured_occupation,insured_hobbies,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,police_report_available,claim_amount,total_claim_amount,fraud_reported,incident_year,incident_month,incident_day
7,700,629.73,34,1,0,3,0,0,1,1,3,2,7406,13,2,1,4,0,814.91,1227.5,0,2025,9,2
1,500,1071.79,29,0,0,5,0,2,3,0,2,3,4356,4,1,2,0,1,12044.0,11367.95,0,2024,5,14
9,600,1196.35,35,2,0,4,4,0,0,0,0,1,8915,16,3,4,4,1,8871.23,11471.78,0,2025,1,31
8,400,1015.59,63,2,3,7,4,2,3,2,1,6,17236,22,1,2,4,0,6234.03,10590.89,0,2024,5,9
8,500,855.79,66,0,2,5,3,0,3,2,3,8,12104,1,1,0,2,1,1614.47,1672.79,1,2024,1,3
2,800,726.84,37,1,0,3,3,2,2,1,3,2,5658,7,2,2,0,1,4318.61,7334.1,0,2025,4,17
0,1000,953.76,36,1,3,4,2,3,3,0,0,9,3256,7,4,4,1,1,3725.72,3498.34,0,2025,1,8
8,500,861.24,25,2,1,7,5,1,1,2,1,0,10063,0,2,3,3,1,11720.9,21661.28,0,2025,8,4
5,300,1136.26,18,0,0,3,3,0,2,0,0,4,16655,10,2,1,5,1,25042.8,24805.45,0,2025,1,4
8,200,940.98,32,2,3,7,4,2,0,2,3,0,11587,5,4,4,1,0,2565.21,3592.4,0,2024,7,1
5,1000,1288.08,33,1,2,1,0,1,1,1,1,3,13757,17,3,1,0,1,15576.05,24721.0,0,2025,3,27
3,800,764.08,55,0,3,4,3,1,2,0,1,0,7010,14,2,3,2,1,15750.01,15945.19,0,2024,7,25
5,200,1052.65,52,2,1,7,1,0,3,0,0,5,457,13,2,3,3,1,4841.16,4984.88,0,2024,4,24
8,200,864.91,64,0,0,0,2,2,0,0,0,5,15999,11,2,1,4,1,1085.9,1726.25,0,2024,5,31
0,700,772.69,21,0,0,4,1,0,2,0,2,2,4364,3,1,0,5,1,4554.29,8271.65,0,2025,3,7
6,200,946.01,24,1,0,2,1,2,3,0,2,9,1025,22,1,3,0,0,3918.0,6125.08,0,2025,6,25
3,600,1462.73,54,1,2,6,5,2,3,1,1,4,7718,16,2,3,2,1,8293.66,10305.39,0,2024,1,23
1,1000,1415.52,30,0,3,5,5,1,2,2,3,7,8808,1,1,2,0,0,4833.85,4047.78,0,2025,1,6
5,700,1034.02,67,2,3,7,5,2,0,0,2,0,8174,11,1,1,1,0,10405.02,10817.19,0,2023,12,25
3,800,974.82,35,0,0,0,0,3,3,1,0,4,13743,15,3,0,5,0,1340.3,1711.93,0,2025,3,31
2,400,768.04,62,1,1,4,6,0,2,2,1,9,14394,12,3,3,3,1,11334.98,19566.22,0,2025,9,3
5,700,1187.79,47,0,0,4,5,1,3,2,2,3,8597,6,1,4,1,0,18962.05,16328.54,0,2025,4,27
0,300,1018.28,73,1,1,6,4,1,3,0,1,9,5050,1,4,0,3,0,19369.66,20355.86,0,2025,9,20
4,300,1329.84,62,2,2,7,4,3,1,1,1,8,10094,8,2,0,0,0,7963.89,15739.93,0,2025,1,5
5,400,1016.64,74,0,2,1,1,0,1,2,1,0,9435,6,1,4,1,1,12581.16,15095.83,0,2025,8,29
5,1000,846.51,65,0,0,6,2,1,3,2,1,8,13408,10,3,3,3,0,11163.66,13688.57,0,2025,3,18
5,1000,1351.67,75,1,2,7,3,1,3,2,2,1,12403,5,3,1,1,0,11407.79,10866.12,0,2025,7,26
7,500,1081.14,21,2,1,2,4,3,0,0,0,0,4269,7,1,2,5,1,14799.93,20741.12,1,2024,12,15
2,200,1332.02,52,0,2,4,5,1,3,0,2,0,7217,8,4,4,5,0,9240.18,10289.01,0,2025,10,20
0,300,625.79,48,2,3,1,3,2,1,1,0,5,6120,11,4,1,2,0,503.72,668.31,0,2024,3,16
6,800,728.7,40,1,1,5,4,2,2,2,3,1,14262,2,2,2,2,0,17251.19,22100.97,0,2025,1,29
3,1000,1381.63,55,2,3,1,1,0,3,0,1,7,16390,14,4,0,3,1,3422.16,4835.92,0,2023,12,15
8,600,928.54,71,2,3,2,2,2,0,2,0,9,9480,17,3,4,2,0,11320.03,9880.97,0,2025,3,23
6,800,1216.04,73,2,3,5,5,3,3,1,0,8,17813,19,2,2,2,0,4961.41,8296.55,0,2024,3,14
8,1000,755.38,21,1,2,6,5,1,0,1,0,6,4814,8,1,4,3,0,7416.87,13987.43,0,2025,1,21
9,800,1113.03,29,0,2,7,2,2,2,0,1,9,306,9,3,4,0,0,1999.73,2374.01,0,2024,6,26
6,400,1405.49,67,2,1,6,0,2,1,1,1,5,10731,0,2,3,0,1,17513.02,15924.61,0,2025,6,9
3,200,606.78,53,0,2,3,5,2,2,0,3,4,16191,10,2,0,5,1,7655.85,13227.53,0,2024,3,24
1,500,922.85,57,0,3,1,4,0,2,1,1,5,12617,4,2,0,5,1,13929.86,14255.63,0,2024,1,27
1,1000,1088.56,67,1,3,7,1,1,3,1,2,5,13825,19,3,2,2,0,26707.82,24833.58,0,2024,4,14
0,800,604.84,36,1,0,2,5,0,3,0,0,5,15388,10,4,3,4,0,2718.66,3609.64,0,2024,10,25
5,200,797.76,41,0,3,3,3,3,3,2,2,3,11258,19,1,1,3,1,3212.18,2936.41,1,2024,12,4
6,700,1074.0,22,2,2,0,1,0,1,2,2,0,11633,15,1,2,5,0,639.84,627.86,0,2025,8,11
3,600,723.3,64,2,0,6,4,2,2,1,0,3,13305,11,2,0,1,1,10842.95,21500.21,0,2025,6,27
6,1000,921.54,60,2,2,0,5,2,0,2,2,9,12603,5,1,2,5,1,16178.2,14573.21,0,2024,10,27
1,800,687.43,64,0,0,6,3,2,2,0,1,5,6793,11,2,1,4,0,6521.9,5624.4,0,2025,8,16
7,1000,923.52,34,2,1,0,5,3,0,1,2,7,6,9,2,2,3,1,7156.67,8732.33,0,2024,7,2
3,1000,1478.99,62,0,0,4,3,3,2,1,3,1,10748,14,3,2,3,0,13704.1,19354.76,0,2023,12,13
4,1000,818.44,55,1,1,0,0,0,1,0,1,4,4046,20,4,4,1,1,20423.77,23154.0,0,2025,1,15
3,200,1155.78,44,0,1,1,2,3,1,2,0,6,2832,18,4,4,4,1,4851.94,7881.92,0,2024,10,7
8,400,1062.96,42,2,1,3,1,1,1,0,1,0,3762,1,4,3,2,0,8496.39,12219.41,0,2025,8,25
2,200,1308.46,33,1,3,1,3,2,3,1,3,5,16960,6,3,2,5,1,6801.12,12260.57,0,2025,5,28
5,700,613.43,35,1,1,1,4,2,0,2,3,4,7836,20,3,3,2,1,3733.11,7131.56,0,2025,10,21
4,300,1407.65,51,2,1,4,5,1,1,1,2,9,9995,10,2,2,2,1,12411.27,15934.37,0,2023,12,8
0,700,1203.7,75,0,1,3,6,0,1,1,3,7,15261,21,3,1,0,0,19191.71,17281.04,1,2024,12,16
1,1000,1132.91,47,0,0,6,3,1,2,1,0,0,2288,21,4,1,3,0,16274.29,21950.52,0,2025,5,9
7,300,1195.2,68,0,3,3,0,1,2,0,2,7,6751,11,4,4,0,1,917.19,1003.15,0,2025,7,11
2,700,1149.5,56,1,1,2,0,0,1,1,2,7,15298,21,1,4,5,0,22180.95,24428.05,0,2025,10,20
8,200,1251.33,27,1,3,2,5,2,2,0,0,4,12837,13,1,4,3,0,13617.59,14170.68,0,2024,6,27
5,600,854.75,54,1,1,1,5,2,3,0,1,9,15019,16,1,4,4,1,3248.53,4336.57,0,2025,2,3
3,400,1499.81,72,0,0,5,1,2,1,2,3,7,6807,7,2,1,1,1,2626.55,4142.44,0,2024,11,24
3,1000,757.89,70,1,2,0,3,3,0,0,2,3,6317,18,3,2,3,1,14366.16,15646.27,0,2025,8,3
1,600,1053.53,37,1,2,2,1,2,0,1,0,8,13402,18,2,0,2,1,15744.49,18697.37,0,2025,3,12
4,600,1364.42,41,1,0,1,0,2,0,1,3,4,2459,14,3,1,4,1,19021.38,23178.05,0,2023,11,18
4,500,677.24,64,2,1,0,5,1,3,2,1,6,10159,16,2,1,4,0,22301.16,18960.31,0,2023,12,27
8,300,1223.64,36,0,1,5,1,2,1,1,1,3,4191,12,3,1,4,1,4315.12,5291.28,1,2024,12,28
2,400,1320.94,61,2,0,6,0,1,3,0,0,5,7609,3,4,3,4,1,4940.18,7287.96,0,2025,4,15
5,400,1097.74,23,1,1,5,0,3,2,0,2,3,6508,12,2,2,2,1,12149.0,12347.44,1,2025,6,8
6,300,816.13,56,1,0,1,2,3,0,0,1,8,3808,23,4,4,4,1,13263.45,18155.12,0,2025,6,8
7,600,1053.14,48,0,2,6,5,3,0,0,3,1,14974,2,4,0,2,0,7448.38,8203.88,1,2024,2,26
0,800,1017.84,47,1,3,6,6,2,1,2,0,1,11256,8,4,0,2,1,17833.29,19548.94,0,2023,11,15
3,1000,1361.21,18,0,1,0,3,2,0,0,3,1,4694,0,1,2,3,0,18022.0,21090.51,0,2025,9,14
1,700,973.84,69,0,2,0,2,1,3,0,1,8,16705,7,4,0,2,1,779.27,748.32,0,2024,6,11
1,800,1499.18,53,2,2,5,0,2,3,1,3,1,10726,10,3,4,4,0,10776.47,17284.95,0,2024,8,3
4,800,1124.28,72,1,2,3,2,0,1,2,0,1,14947,13,2,0,5,0,11620.37,14060.9,0,2024,2,14
8,700,1362.95,60,2,1,1,3,3,2,2,3,0,12354,21,2,3,0,1,16030.3,20770.24,0,2024,5,2
8,500,1179.77,30,2,1,6,2,0,3,0,3,3,8542,16,2,4,2,1,15458.48,12889.27,1,2025,7,28
3,1000,1038.61,62,2,1,7,6,2,3,2,3,8,3994,21,3,2,2,1,14512.29,16105.98,0,2025,2,25
1,1000,632.54,50,2,1,0,1,3,3,0,3,1,5329,21,1,2,5,1,4451.55,7212.61,0,2024,3,15
9,600,933.58,30,2,2,5,6,1,2,2,0,6,7846,4,1,1,3,1,16596.68,20071.12,0,2025,10,28
9,700,996.76,33,0,3,1,3,0,0,0,1,9,10401,10,1,1,3,0,1359.76,1801.26,0,2024,3,29
6,500,1293.51,43,1,0,1,2,0,3,2,3,2,12533,10,3,2,4,0,25570.6,21740.65,0,2024,9,22
0,400,1178.36,59,0,3,2,0,2,0,0,0,3,3794,1,2,2,0,0,3051.47,2544.36,0,2024,2,2
4,600,1431.68,48,1,1,6,6,1,2,0,2,6,4308,8,1,1,5,0,11425.4,20459.0,0,2025,7,18
0,600,1242.31,26,0,0,0,5,3,0,1,3,8,12543,20,1,4,3,1,4289.83,6961.74,0,2024,12,30
7,500,846.13,19,0,2,0,5,0,2,1,2,2,13171,13,1,2,5,0,16709.59,17945.52,0,2024,1,23
4,500,1358.38,57,1,1,7,2,0,2,2,0,4,12509,15,2,0,4,1,1122.64,1209.28,0,2025,3,7
4,400,1191.6,43,1,2,7,0,0,2,0,2,2,17543,22,3,0,1,0,10047.06,17052.93,0,2025,5,26
6,300,877.15,71,0,1,5,1,1,2,0,2,6,17451,10,4,0,0,0,14241.62,15256.45,0,2024,10,14
1,400,1229.95,56,0,3,3,6,2,0,1,1,0,13644,20,3,0,5,1,15150.56,17781.72,0,2024,3,31
6,300,935.67,21,0,3,4,2,1,0,2,0,3,7758,4,3,0,3,0,1497.52,2477.06,0,2024,8,15
3,200,1305.04,22,1,1,6,4,3,2,1,2,2,3470,5,3,2,0,0,19927.47,20360.77,0,2024,9,19
4,600,1188.7,50,2,3,0,6,2,2,2,0,1,15105,5,1,3,4,1,4462.91,5980.98,0,2025,6,16
7,200,1241.45,73,0,1,1,2,2,3,2,3,0,12716,17,2,1,0,1,9558.73,12154.15,1,2025,8,6
0,400,1457.63,19,1,0,6,2,2,2,0,3,3,16298,15,4,4,4,0,16093.28,15511.78,0,2024,6,25
9,400,657.99,59,0,1,5,5,1,3,1,2,7,8598,11,3,1,2,0,17110.89,14490.24,0,2024,1,31
5,200,673.66,44,1,0,0,2,2,2,0,3,6,11319,4,2,4,5,0,10878.46,13419.01,0,2025,6,7
0,1000,908.27,57,0,1,2,3,1,3,2,3,9,10899,16,4,1,5,1,15687.5,15563.54,1,2024,3,20
6,700,1218.25,50,0,1,0,1,0,0,2,3,7,2857,23,2,4,2,0,16811.97,24631.55,0,2025,4,22
1,200,986.89,59,2,0,0,1,2,0,2,2,4,13761,0,4,1,2,1,5635.94,6545.84,0,2024,9,27
6,800,1484.88,30,0,1,3,0,0,1,1,3,1,6620,19,4,4,4,0,2947.25,2848.59,0,2024,3,11
6,500,634.09,71,1,2,2,4,0,0,1,3,3,2528,17,3,2,2,0,3026.22,2824.82,0,2025,3,6
9,400,681.59,39,0,0,2,0,1,1,2,0,4,58,12,2,2,5,1,12865.4,18301.63,0,2024,2,4
3,700,1266.1,37,0,2,6,1,2,2,1,2,5,13600,8,1,4,1,1,12631.72,19471.47,0,2025,2,19
4,500,863.65,47,0,1,0,3,0,0,1,0,1,6532,20,4,1,5,1,14662.64,24766.66,0,2025,3,23
3,200,1247.33,20,1,1,3,2,1,2,1,1,6,13405,1,1,2,3,1,2817.68,3564.61,0,2025,1,23
5,1000,1246.83,44,0,3,0,4,1,0,1,3,4,10848,21,3,4,3,1,12681.86,15294.86,0,2024,11,18
9,600,1446.78,30,1,1,2,0,2,0,2,1,7,7681,13,1,0,4,1,764.47,881.42,0,2025,1,23
2,800,1331.22,33,0,2,7,3,3,3,1,2,3,2960,6,4,3,1,1,19203.51,21809.42,0,2024,8,4
3,500,902.18,52,2,3,3,1,3,2,2,1,6,13254,8,1,4,3,1,14592.17,13317.47,0,2024,9,25
9,400,721.98,65,2,0,7,3,1,2,1,2,5,17712,8,3,2,4,0,8955.02,9789.39,0,2025,4,27
9,700,1025.75,44,1,1,7,2,2,1,0,2,6,13938,12,3,0,4,1,17732.34,14984.56,1,2025,5,21
2,700,1146.71,57,0,0,2,2,0,3,2,0,8,15903,21,1,4,1,1,2053.48,2277.04,0,2025,2,22
9,1000,1444.88,34,2,3,0,1,3,2,2,0,3,4476,22,1,1,1,1,1493.99,1814.83,0,2025,3,18
1,500,624.52,40,0,0,1,0,0,3,2,0,3,13091,18,1,4,5,1,10100.71,13280.56,0,2025,9,13
7,700,1407.55,38,1,2,7,3,3,0,0,3,9,4217,1,4,3,3,1,8246.64,13061.3,0,2025,8,17
0,600,1421.31,70,0,3,6,1,0,1,2,0,3,15202,16,2,2,5,0,11920.82,12079.86,0,2024,4,27
2,800,777.14,35,0,3,6,1,2,2,0,2,5,969,0,3,0,0,0,1600.18,1728.82,0,2024,9,8
1,1000,953.95,51,2,0,0,4,0,0,2,2,2,13982,4,4,3,1,0,3676.65,4264.53,0,2024,2,24
0,800,1496.43,23,1,3,7,0,2,0,0,2,2,6227,12,3,3,5,0,15527.5,19822.41,0,2024,10,6
5,700,1060.88,22,2,1,5,1,2,0,2,0,7,2924,10,4,3,1,1,16911.19,21418.84,0,2024,6,21
1,200,1347.26,36,1,0,4,3,0,1,2,2,6,11699,16,4,2,0,0,10566.29,8954.39,1,2024,7,18
6,700,874.72,41,2,1,1,1,1,1,0,1,6,6457,20,1,4,1,0,14652.0,16603.58,0,2025,8,6
1,600,1006.19,23,1,3,2,0,2,0,0,0,7,11882,6,3,4,0,0,1209.36,1301.67,0,2024,10,25
7,600,1368.71,69,2,2,4,6,2,3,2,3,3,8941,5,1,1,2,1,9692.57,11483.64,0,2025,8,13
6,700,1181.12,28,2,3,0,5,0,2,1,1,0,15731,22,1,1,2,1,8289.98,12125.11,0,2024,8,28
3,400,625.32,35,1,0,6,1,0,2,2,1,3,2619,9,1,4,3,1,10979.5,14404.01,0,2025,2,24
7,800,742.76,34,0,0,2,5,0,1,2,3,6,14912,9,2,2,4,1,4939.65,6809.51,0,2024,8,26
0,800,1343.82,33,0,0,3,6,1,1,2,0,6,14994,14,4,0,2,0,13141.25,19457.37,0,2023,11,21
7,500,794.39,53,2,2,1,5,0,0,2,0,5,15604,0,1,1,4,1,5718.97,7616.46,0,2024,2,21
8,500,1418.03,18,1,3,6,0,1,2,0,0,2,6416,0,4,2,5,1,26713.3,22559.46,0,2023,12,31
3,200,942.32,56,1,2,4,4,3,0,0,3,3,6985,18,1,2,2,0,15066.58,24821.06,0,2024,8,8
2,600,793.19,18,1,2,0,5,2,3,0,0,8,3115,0,2,4,0,0,1048.65,1424.34,1,2023,11,21
6,200,1018.68,28,1,0,7,1,3,3,1,3,2,10217,9,1,4,1,0,6042.7,9273.21,0,2024,8,15
8,400,1464.63,33,2,0,7,5,3,3,1,3,4,14389,5,2,1,4,1,16487.51,19870.54,0,2025,7,3
0,1000,1187.01,63,2,3,7,4,1,3,0,3,0,15347,6,3,0,0,0,7829.05,7898.04,0,2024,7,25
5,200,1069.05,55,0,1,0,1,1,0,0,3,6,6773,9,3,3,4,0,22778.31,23804.38,1,2024,10,22
7,700,846.64,61,0,3,2,0,1,2,1,3,8,14881,10,3,0,0,1,9073.73,17302.87,0,2024,5,12
9,300,1142.33,42,1,0,4,6,2,2,0,3,5,3072,23,2,1,0,0,9680.19,17845.88,0,2023,11,20
2,200,877.88,24,2,1,3,5,3,0,0,1,1,12202,13,4,0,3,0,13682.29,18605.74,0,2024,8,22
0,1000,1478.44,19,1,2,4,1,0,1,1,1,7,11626,7,4,1,5,1,21351.04,18541.57,0,2023,12,1
9,1000,1055.45,66,2,0,6,2,1,2,2,1,3,9091,15,2,0,2,0,10680.11,11560.09,0,2025,8,17
9,800,806.4,19,0,3,2,1,0,1,0,3,2,8002,16,2,2,4,0,8061.04,10006.64,0,2024,8,4
7,500,692.54,44,1,0,1,3,0,3,2,2,1,15207,0,3,3,4,0,3801.96,4691.81,0,2024,12,31
4,400,843.82,18,2,1,3,2,3,2,2,3,7,16875,20,2,1,2,0,23959.51,20651.94,1,2025,3,27
0,1000,1264.91,72,2,1,7,1,0,2,1,1,4,10258,19,4,1,2,0,2294.95,3394.67,0,2025,10,17
5,800,1368.14,44,2,0,4,6,2,3,0,3,4,7937,8,3,4,3,0,17556.24,14829.55,0,2023,11,30
4,300,906.66,26,2,3,1,1,1,3,1,0,7,12823,0,4,0,1,1,21388.47,24493.22,0,2025,9,18
2,500,1399.57,72,1,0,1,6,2,1,2,2,7,15146,5,1,3,5,0,12680.97,15466.42,0,2024,7,20
0,600,828.54,41,2,2,5,5,3,1,0,0,6,14454,6,2,0,1,1,15239.96,15530.72,0,2023,11,11
7,800,890.19,22,1,3,1,5,1,2,1,0,1,9001,3,2,2,0,1,7097.97,6284.56,0,2024,9,10
0,400,893.86,68,2,2,5,1,3,2,1,2,4,11469,2,3,0,4,0,3902.3,7570.89,0,2025,7,7
6,700,1084.38,27,2,0,2,4,2,0,2,3,3,3536,4,2,4,3,0,23601.77,24113.65,0,2024,7,4
9,1000,1191.48,72,1,0,0,3,1,3,2,0,3,16716,20,3,1,1,0,16986.27,14942.01,0,2023,11,24
5,600,673.61,27,2,0,3,3,3,1,1,3,8,13053,1,4,3,5,1,18077.79,16087.34,0,2025,9,20
3,1000,735.64,44,2,0,1,5,1,3,1,2,4,7241,10,3,0,4,0,15603.29,20224.31,0,2025,7,24
8,400,1470.46,51,0,1,2,0,0,0,0,1,6,8680,0,4,2,2,0,11042.95,11747.12,1,2024,10,8
3,300,1490.91,57,1,1,0,1,1,3,1,2,6,6558,3,2,4,1,0,10053.51,16684.89,0,2024,11,6
5,600,1234.64,47,2,1,2,5,2,3,0,0,7,12942,22,4,4,0,1,4353.66,5584.43,0,2024,5,14
9,700,1435.86,46,0,3,3,1,3,3,1,2,7,5646,6,3,2,2,0,8621.72,8712.04,0,2025,1,24
2,500,1438.96,35,2,2,2,3,1,3,1,3,3,17746,5,2,0,2,0,19517.27,21190.23,1,2023,11,12
1,700,1398.26,34,2,0,7,4,2,0,2,3,9,2152,13,2,3,3,0,2729.72,4888.49,0,2024,3,26
1,700,807.69,28,0,2,1,5,1,3,1,0,4,15850,9,2,3,2,1,13785.86,21177.1,0,2025,5,3
2,600,1388.54,34,0,2,2,6,2,1,0,3,9,17780,9,3,2,0,1,7509.99,10370.88,0,2024,1,9
1,300,965.93,39,1,3,1,2,1,2,0,2,1,11660,13,2,4,2,1,6362.79,12282.0,0,2024,1,8
0,300,1271.79,29,1,1,6,3,2,2,0,1,2,11814,7,3,2,2,0,15342.27,20289.84,0,2024,4,4
5,600,997.08,67,1,0,7,1,3,0,0,1,7,7353,12,2,0,2,0,2418.77,2397.54,0,2025,2,1
9,1000,725.21,42,0,2,5,1,1,1,1,1,4,5889,19,3,4,4,0,615.83,1073.38,0,2025,8,22
5,700,1011.37,50,1,2,5,4,3,3,0,1,0,14269,19,3,3,3,0,14781.64,13446.35,0,2024,11,21
8,500,667.27,64,1,2,4,4,3,3,2,3,7,522,7,1,1,3,1,9251.02,16477.6,0,2024,3,28
3,800,1049.18,19,2,2,4,5,0,3,1,0,9,3784,4,3,4,0,1,16165.41,22822.82,0,2024,6,3
1,700,780.89,59,0,2,7,2,1,2,1,1,3,10221,15,2,3,0,0,7781.52,7952.35,0,2024,6,19
6,1000,1452.89,26,1,2,2,3,1,2,0,0,5,9710,20,2,2,0,0,17078.7,24562.46,0,2024,1,20
0,1000,1469.82,67,1,3,0,3,1,1,2,2,7,15272,19,2,3,2,1,5683.55,5053.63,0,2024,6,17
9,500,1085.72,62,0,2,0,2,1,0,1,1,8,2810,13,1,4,4,1,2882.58,3225.18,0,2025,5,17
8,800,740.18,75,0,2,5,0,3,0,2,0,4,6682,18,3,3,3,1,5774.08,8723.4,0,2024,2,8
7,200,1146.7,55,2,3,4,2,2,2,2,0,5,6885,13,2,2,3,1,12433.09,14370.42,0,2024,8,17
3,500,1488.37,57,1,0,3,5,0,1,1,0,3,6137,17,4,0,2,1,9412.19,18065.39,0,2024,10,6
1,800,1370.37,47,1,2,5,0,2,1,1,0,4,13415,22,1,4,2,1,8144.85,10031.62,0,2023,12,27
4,500,1290.77,24,1,0,3,4,0,3,1,0,0,9497,8,4,1,1,1,12830.71,24001.97,0,2024,12,26
5,500,1342.25,45,2,1,6,2,3,0,0,1,6,13796,19,4,1,3,0,12486.72,10536.21,0,2025,10,12
9,500,926.96,68,2,0,7,0,3,2,0,1,5,6650,10,1,3,5,1,18850.71,24009.09,0,2024,3,8
4,700,658.55,54,1,0,4,3,1,0,1,1,3,12486,1,2,4,0,1,14815.04,21839.14,0,2024,7,7
7,1000,1352.95,46,0,2,7,0,2,0,2,1,0,11974,12,4,3,3,0,19687.56,21274.25,0,2024,6,16
3,700,1029.29,45,0,3,7,3,1,3,0,0,3,2691,2,4,3,5,0,21921.14,20596.32,0,2024,9,30
6,500,1034.49,31,1,3,4,0,3,0,1,2,5,3981,18,4,0,4,0,849.18,1231.44,0,2024,7,27
1,1000,978.83,42,2,1,6,6,1,2,1,0,1,10196,2,3,0,2,0,13750.17,11594.98,0,2024,4,15
3,800,715.34,33,1,2,6,4,3,3,1,3,7,16323,11,1,4,4,1,18302.79,15918.57,0,2025,5,25
9,1000,1216.64,38,1,3,7,0,1,1,0,2,2,17523,0,4,3,4,1,9899.43,10997.12,0,2024,12,30
4,700,1427.91,58,0,2,0,1,0,2,0,3,5,12447,7,1,0,4,0,15395.4,21697.58,0,2024,10,15
4,200,1436.03,19,0,0,7,2,2,2,0,2,6,13828,17,2,4,3,1,5460.18,8817.11,0,2025,6,2
3,500,849.97,62,0,2,3,4,1,2,2,3,3,10795,5,1,3,2,1,1761.74,1536.51,1,2024,10,25
8,1000,767.19,41,1,3,3,6,1,3,0,2,9,13550,7,3,2,3,1,10957.13,13944.09,0,2025,1,20
6,500,684.18,62,1,3,3,3,0,3,0,3,0,9188,10,4,2,4,0,5852.89,5453.93,0,2025,10,30
7,500,1121.25,52,1,3,2,6,3,3,2,2,3,13507,23,1,2,0,0,8538.91,12069.73,0,2025,9,29
5,400,943.31,26,0,1,7,1,3,2,2,2,6,2076,11,4,1,3,1,5401.62,5267.09,0,2025,7,10
4,200,758.08,36,2,1,6,6,2,3,2,1,5,5659,15,2,0,0,0,1741.71,1809.4,1,2025,11,3
6,400,1186.23,29,2,3,2,6,0,2,1,1,3,3341,13,2,1,1,1,4964.57,7116.96,0,2024,3,24
6,1000,980.87,19,0,1,1,5,0,1,2,3,8,10253,10,2,3,1,0,5459.2,9420.06,0,2024,3,23
1,200,757.91,31,0,1,3,4,0,0,0,0,7,6694,10,1,2,4,0,8391.23,13858.81,0,2025,7,19
2,400,791.15,38,0,1,5,4,2,2,0,1,5,5470,7,2,3,2,0,10250.88,16212.11,0,2024,3,28
1,300,744.42,68,1,2,0,4,1,1,1,1,5,14430,11,4,3,2,1,12610.99,22383.51,0,2024,8,8
6,200,1236.22,62,1,3,1,0,2,0,0,0,9,10246,22,2,4,0,1,18912.14,17200.51,0,2025,3,31
7,400,727.92,63,1,2,4,6,3,3,1,0,0,769,10,2,1,3,1,6675.13,6034.99,0,2024,9,12
3,700,963.61,60,1,1,4,3,1,1,1,2,8,12778,12,1,4,3,1,7837.58,12002.31,0,2025,4,4
2,600,1272.79,22,1,3,3,4,0,1,0,3,8,9685,17,3,1,4,1,20486.24,18517.82,1,2024,10,17
2,400,1318.48,24,2,0,6,1,2,1,2,0,4,5546,5,2,3,4,0,9826.3,17698.47,0,2025,2,23
6,200,662.96,28,2,1,1,0,1,0,1,1,0,2083,6,1,4,1,0,13186.04,20217.13,1,2025,7,19
8,600,845.27,45,0,0,5,2,1,1,2,2,5,10327,7,2,4,3,1,14014.5,17046.9,0,2023,11,17
9,200,800.62,30,2,1,1,2,0,0,2,3,1,6218,22,3,2,1,0,10497.65,11694.96,0,2025,2,11
6,300,874.43,38,1,1,5,2,2,1,0,2,0,5602,3,3,1,0,1,7725.41,10787.49,1,2023,12,6
6,200,999.36,75,0,2,2,0,0,1,1,1,0,17359,18,1,4,1,0,8336.1,11428.66,0,2024,3,13
7,400,1095.11,46,2,1,4,3,0,2,2,1,3,5799,6,4,1,3,0,12393.38,17549.28,0,2024,5,6
7,600,1142.86,73,2,1,3,3,1,1,1,3,9,13298,1,2,0,0,0,9942.43,10626.43,1,2024,5,1
2,200,1099.27,62,1,2,5,5,3,3,0,3,8,9548,11,2,2,4,0,17814.04,18906.67,1,2024,7,29
1,400,683.1,65,1,1,4,6,2,3,1,2,3,9188,5,3,0,4,0,960.65,1601.5,0,2024,6,27
9,1000,1303.95,62,1,2,4,5,0,0,0,2,8,16996,12,3,1,2,0,8989.68,12963.03,0,2024,9,2
2,600,882.85,68,2,2,7,2,3,0,0,1,6,13402,9,4,0,2,1,3428.65,3936.74,0,2025,10,16
2,800,1164.49,24,0,0,4,0,2,0,0,0,0,222,13,3,0,2,0,6623.77,7614.2,0,2024,7,7
2,400,898.39,75,0,3,3,5,2,3,0,3,4,14988,10,2,1,0,1,6475.02,8295.32,0,2024,4,15
6,400,1163.31,71,0,0,4,4,2,3,2,3,8,8213,22,1,4,1,0,14754.86,17130.97,0,2025,5,1
3,800,774.07,49,0,2,6,1,1,3,1,2,2,3747,0,3,0,4,1,13750.66,23609.53,0,2024,8,4
1,400,659.16,44,0,3,5,1,0,0,0,0,8,5850,17,3,4,0,0,14995.6,23171.87,0,2025,9,29
2,1000,1392.92,32,2,0,1,0,1,1,1,0,9,4993,7,1,0,0,0,20823.68,17583.51,0,2025,3,22
0,500,868.81,28,1,1,2,6,3,3,1,3,4,13836,18,1,1,1,1,13379.49,21988.23,0,2024,6,29
7,700,1379.4,65,2,3,3,3,2,1,2,3,9,11774,3,4,2,0,0,8862.78,16583.13,0,2024,10,26
3,800,1131.58,22,0,0,2,1,0,2,1,1,3,4306,2,2,1,5,0,10481.88,20007.58,0,2024,7,7
3,600,882.96,42,1,1,5,3,1,2,2,1,2,3963,16,3,4,1,1,13365.3,13839.94,0,2024,1,29
